,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-17 11:00:00,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375,-0.048819375
2017-09-17 12:00:00,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105,-0.0336105
2017-09-17 13:00:00,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005,-0.040788000000000005
2017-09-17 14:00:00,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004,-0.036506250000000004
2017-09-17 15:00:00,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005,-0.038956500000000005
2017-09-17 16:00:00,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554,-0.04554
2017-09-17 17:00:00,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006,-0.048213000000000006
2017-09-17 18:00:00,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125,-0.059932125
2017-09-17 19:00:00,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999,-0.05636812499999999
2017-09-17 20:00:00,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025,-0.055487025
2017-09-17 21:00:00,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001,-0.04881195000000001
2017-09-17 22:00:00,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875,-0.036889875
2017-09-17 23:00:00,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525,-0.03363525
2017-09-18 00:00:00,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125,-0.031222125
2017-09-18 01:00:00,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625,-0.030479625
2017-09-18 02:00:00,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375,-0.029613375
